query_id,accession_id
A0A3D9VF23,PF12802.10;PF01047.25
A0A3D9V2N9,PF00994.27
A0A3D9VDW3,PF02467.19
A0A3D9V6T4,PF00392.24;PF07729.15
A0A3D9V8Z8,PF02502.21
A0A3D9VHJ8,PF00929.27
A0A3D9V786,PF00578.24;PF08534.13
A0A3D9VA88,PF00005.30;PF13304.9
A0A3D9V5G6,PF08281.15;PF04542.17
A0A3D9VDG2,PF13560.9;PF01381.25
A0A3D9UZM8,PF01047.25;PF12802.10
A0A3D9V834,PF00550.28
A0A3D9V3J7,PF00588.22
A0A3D9V8P1,PF04239.15
A0A3D9V606,PF07729.15;PF00392.24
A0A3D9V221,PF18367.4
A0A3D9UYW6,PF00005.30;PF13304.9
A0A3D9VC35,PF09285.14;PF08207.15;PF01132.23
A0A3D9V6B6,PF08327.14
A0A3D9V9I9,PF01988.22
A0A3D9V241,PF01810.21
A0A3D9VJ74,PF01029.21
A0A3D9V755,PF00347.26
A0A3D9VGA9,PF06912.14
A0A3D9VAK3,PF02542.19
A0A3D9V527,PF07702.16;PF00392.24
A0A3D9VAB9,PF01243.23
A0A3D9VDC6,PF00692.22
A0A3D9VFL6,PF00293.31
A0A3D9V448,PF06781.15
A0A3D9V9X2,PF02082.23
A0A3D9V0Q8,PF01592.19
A0A3D9V3I5,PF01638.20
A0A3D9UZP8,PF02146.20
A0A3D9V722,PF04149.15
A0A3D9VBV2,PF13190.9
A0A3D9VAU9,PF04149.15
G9QQJ0,PF00269.23
G9QGS6,PF00005.30
G9QHS5,PF14149.9
G9QI63,PF02660.18
G9QI72,PF01520.21
G9QPY8,PF04542.17;PF04545.19
G9QJ58,PF00436.28
G9QJ26,PF04299.15
G9QPK2,PF03780.16
G9QJ32,PF01144.26
G9QLL7,PF02583.20
G9QMR0,PF02049.21
G9QH92,PF00528.25
G9QN72,PF00406.25;PF13207.9;PF05191.17
G9QN75,PF00327.23
G9QQL5,PF00085.23
G9QHC6,PF00359.25
G9QJU4,PF14068.9
A0A1B9F5C1,PF00005.30;PF13304.9
G9QJI3,PF00072.27;PF00486.31
G9QKH7,PF06962.15
A0A7W8JIQ4,PF00072.27;PF00196.22
A0A7W8N8P0,PF00203.24
A0A7W8JGE8,PF13331.9
A0A7W8JEB1,PF00072.27
A0A7W8N9A5,PF04542.17;PF08281.15
A0A7W8JBQ9,PF12710.10
A0A7W8JFR0,PF00005.30
A0A7W8N6Z2,PF02033.21
A0A7W8N818,PF04079.19
A0A7W8JCY8,PF03551.17
A0A7W8JDB4,PF05239.19
A0A7W8JGF9,PF00403.29
A0A7W8JDG3,PF00210.27
A0A7W8JEE0,PF02823.19;PF00401.23
A0A7W8JDE4,PF01746.24
A0A7W8JJ40,PF13630.9;PF07853.14
A0A7W8N554,PF00881.27;PF14512.9
A0A7W8N8P6,PF00466.23
A0A7W8JCC9,PF00440.26
A0A7W8JFF4,PF13561.9;PF00106.28;PF08659.13
A0A7W8JC86,PF03960.18
A0A7W8N5V7,PF02050.19
A0A7W8N8E2,PF00420.27
A0A7W8N9X2,PF04608.16
A0A7W8N7T3,PF03079.17
A0A7W8N7C3,PF00542.22;PF16320.8
A0A7W8JFF9,PF13411.9;PF00376.26
A0A7W8JGF4,PF00528.25
A0A7W8N772,PF01381.25;PF13560.9;PF12844.10
A0A7W8N7A9,PF01610.20
A0A7W8JH97,PF00005.30;PF13304.9
A0A7W8JHC0,PF01259.21
A0A7W8JGB3,PF00471.23
A0A7W8JCZ3,PF03070.19
A0A3D9VD92,
A0A3D9V4Y6,
A0A3D9V4R0,
A0A3D9V9W3,
A0A3D9VFQ1,
A0A7W8JGM4,
A0A7W8JFA3,
A0A3D9V318,
