query_id,accession_id
A0A1G4SCL5,PF00486.31;PF00072.27
W6K326,PF00005.30;PF13304.9
A0A0C2VTL7,PF00573.25
A0A1G4QDQ7,PF00072.27
A0A7W9BQ86,PF03477.19
A0A7W5ZSK4,PF01741.21
A0A0C2RAQ2,PF01883.22
A0A562J8L0,PF07702.16;PF00392.24
A0A316F0X1,PF13561.9;PF00106.28;PF08659.13
D2AT76,PF07729.15;PF00392.24
A0A7W5ZXI7,PF04355.16
A0A1G4PHL9,PF00005.30;PF13304.9
A0A316EMB9,PF00005.30
A0A1G4RLR4,PF05105.15
A0A1G4TZH8,PF00005.30
A0A2S3UJZ9,PF00005.30;PF13304.9
A0A0C2VGA8,PF01329.22
A0A1L8TQZ5,PF02660.18
A0A0C2VVM1,PF13690.9;PF04509.15
A0A316EVY7,PF00072.27
A0A0C2VUM8,PF01144.26
A0A1G4P552,PF01475.22
A0A0K6GS29,PF02545.17
D2AW25,PF13561.9;PF00106.28;PF08659.13
D2B514,PF00005.30
A0A838CXG4,PF04542.17;PF08281.15
A0A0R2KXG6,PF10502.12
A0A0D6ZBV2,PF03960.18
A0A838CU88,PF02417.18
A0A838CX98,PF00106.28;PF13561.9;PF08659.13
A0A838CRK0,PF03741.19
A0A0F5FGZ7,PF00072.27;PF00486.31
A0A1H6Y472,PF00072.27;PF00196.22
A0A1H7AHL6,PF02537.18
A0A1C5J9J9,PF02254.21;PF02080.24
A0A1C5GWE9,PF13669.9;PF00903.28
A0A838CQT0,PF05389.15
A0A1H9MB34,PF03946.17;PF00298.22
A0A0P1G0C9,PF13412.9;PF13404.9;PF01037.24
A0A8E2BFK9,PF01037.24;PF13412.9;PF13404.9
A0A1H6WX97,PF00072.27;PF00196.22
A0A1G8RWX4,PF00005.30;PF13304.9
A0A1C5HAX3,PF05331.14
A0A1H6XT50,PF04542.17;PF04545.19
C3M920,PF13561.9;PF00106.28
A0A1C5IE24,PF00072.27;PF00196.22
A0A838CU01,PF00117.31
A0A8E1WMB8,PF03946.17;PF00298.22
A0A0M5M1G0,PF00392.24;PF07729.15
A0A1I3W9L4,PF13561.9;PF00106.28
A0A1M6AIP2,PF04391.15
D3PXG9,PF00196.22;PF00072.27
A0A2A9D2F9,PF00005.30;PF13304.9
A0A7W8DWL9,PF03352.16
A0A2I1R0X2,PF00072.27;PF00196.22
A0A243QC85,PF01243.23
A0A0A0ETS5,PF00005.30
D3Q5Z5,PF00072.27;PF00486.31
A0A8J3KAI8,PF00072.27;PF00196.22
A0A7W8DV57,PF03548.18
A0A1I3KK10,PF00005.30
A0A7W7YXI0,PF00005.30
A0A8J3K4Y4,PF00072.27;PF00196.22
A0A086PCW0,PF03449.18;PF01272.22
A0A1H8B6K7,PF02600.19
A0A1I3R4Z1,PF00027.32;PF13545.9
A0A0A0EVS4,PF04325.16
A0A0A0F2P4,PF00072.27;PF00196.22
A0A8J3KM55,PF00486.31;PF00072.27
A0A1H8B8K9,PF00005.30;PF13304.9
A0A2S6MXE8,PF00364.25
A0A124HCD7,PF00005.30;PF13304.9
A0A4R3MAW5,PF00528.25
D3Q778,PF00072.27;PF00196.22
A0A4R3MEY0,PF00582.29
A0A4R3MFN3,PF07729.15;PF00392.24
A0A117PW28,PF04686.15
A0A1I3TRY8,PF01810.21
A0A366K080,PF00005.30;PF13304.9
A0A8I1FSZ3,PF00072.27
A0A1M4ZWP0,PF06347.16
A0A7D7MIC8,PF13302.10;PF00583.28
A0A366JWU8,PF00994.27
A0A7D7RNF9,PF02417.18
A0A366JVP1,PF00072.27;PF00486.31
A0A1H9HC90,PF02823.19
A0A366JW87,PF00581.23
H5XCY9,PF00005.30
R4SVB1,PF00440.26;PF17940.4
A0A2U1FPM2,PF04542.17;PF08281.15;PF04545.19
A0A2T4LR58,PF02583.20
A0A917V1M1,PF02583.20
A0A6I6KI09,PF00831.26
A0A8E1WFT0,
A0A2U1F8T2,
A0A543IKQ3,
D3Q1T0,
A0A838CQ49,
A0A366JEN8,
A0A366JNL7,
