query_id,accession_id
A0A433YEI6,PF00072.27;PF00486.31
D8JXV0,PF13419.9;PF00702.29;PF13242.9
A0A2P6MF85,PF01047.25;PF12802.10
A0A8J3UK78,PF04542.17
A0A3S1BQN6,PF00486.31;PF00072.27
A0A256F134,PF14437.9;PF00383.26
A0A0G3BI03,PF00583.28;PF13673.10
A0A8J3UQR0,PF00005.30
A0A3S1EFT6,PF01081.22
A0A433Y505,PF00528.25
Q892R6,PF09424.13
A0A7Y9LPT0,PF04430.17
Q0BXH5,PF00072.27;PF00486.31
A0A8J3UJB2,PF00005.30
A0A1I1T7Q9,PF00011.24
D8JU47,PF00072.27;PF00486.31
A0A1G8I8P4,PF00578.24;PF08534.13;PF13905.9
A0A433YBZ0,PF00072.27;PF00486.31
A0A1G8TVX6,PF07729.15;PF00392.24
A0A1G6LHE6,PF00196.22
A0A1H4FVI3,PF00106.28;PF13561.9;PF08659.13
A0A7W6GNB2,PF00576.24
A0A433YCL2,PF04542.17;PF08281.15
A0A3S1EJX5,PF00072.27;PF00486.31
A0A2P6MIP9,PF02581.20
A0A3S1BP33,PF00072.27;PF00196.22
A0A7Y9X5J0,PF00005.30
A0A3S1BST1,PF01106.20
A0A2P6MG24,PF00813.23
A0A7Y9WXK0,PF00072.27;PF00196.22
A0A2P6MHD0,PF00528.25
A0A1H7VAT9,PF02590.20
A0A0B0DBA3,PF07729.15;PF00392.24
A0A7Y9X244,PF02261.19
A0A1H7SDH4,PF04014.21
A0A3S1DNR7,PF00072.27;PF00486.31
A0A1C0YDL0,PF00923.22
A0A1C0YZJ9,PF00528.25
A0A239N9V4,PF00005.30;PF13304.9
A0A5M3VVS2,PF00072.27;PF00196.22
A0A7Y6EWK6,PF00072.27;PF00486.31
K9CTG2,PF00005.30
A0A6L8JVS5,PF06961.16
A0A7Y6C295,PF04542.17;PF08281.15
A0A1C0YV95,PF00364.25;PF13533.9
A0A1H6E0E9,PF00753.30
A0A5M3W4U5,PF00486.31;PF00072.27
A0A7Y6EWZ4,PF13673.10;PF00583.28
A0A2N6SDV8,PF00486.31;PF00072.27
A0A7Y6EYK8,PF01583.23
A0A6L8K0L9,PF01381.25;PF12844.10
A0A7Y6BVD9,PF00072.27;PF00486.31
A0A1C0YUN4,PF00528.25
A0A1H6F040,PF00072.27;PF00196.22
A0A1H3DGS1,PF00072.27;PF00196.22
A0A6L8K0J6,PF14148.9
A0A6L8JZ23,PF00583.28;PF13673.10;PF13508.10
A0A6L8K8T1,PF00005.30
A0A7Y6BVS3,PF00005.30
A0A6L8JY75,PF00380.22
A0A1H6EX95,PF02597.23
A0A939F8H2,PF00072.27;PF00196.22
A0A1C0Z5D6,PF02600.19
A0A1T1H9H5,PF13466.9
A0A7Y6BZI2,PF04542.17;PF04545.19
R1ICM4,PF13466.9;PF01740.24
A0A6L8K698,PF13649.9;PF13847.9;PF08241.15;PF08242.15;PF13489.9;PF01209.21
A0A7Y6C5Q4,PF00072.27;PF00486.31
A0A7Y6EXG6,PF01638.20
A0A6L8JZ11,PF02609.19
A0A840RYX4,PF00005.30
A0A7Y6C3M2,PF00072.27;PF00196.22
A0A318JQY7,PF00440.26
A0A1H6ER81,PF00072.27;PF00196.22;PF08281.15
A0A7D4PLA5,PF00005.30;PF13304.9
A0A318JSD2,PF13561.9;PF00106.28;PF08659.13
A0A318K7Z1,PF03061.25
A0A1H6EQR1,PF13419.9;PF00702.29
A0A1H6BC73,PF00072.27;PF00196.22
A0A1C5H1J6,PF00072.27;PF00196.22
A0A7Y6BYA9,PF00072.27;PF00486.31
A0A7Y6BUV9,PF00436.28
A0A7Y6BVI6,PF09579.13
W8S7Q2,PF01883.22
A0A1C0YWX0,PF12146.11;PF00561.23;PF00326.24
A0A1C0YWB8,PF00830.22
A0A7D4TT98,PF00005.30;PF13304.9
R1I0K2,PF04978.15
A0A0G3BPG2,
A0A318KB47,
A0A1U7NZZ2,
A0A1H6F110,
A0A1H3IVW4,
A0A7Y6EV75,
A0A6L8K1F3,
A0A8J3BCI1,
A0A6L8JY85,
A0A5M3W6D7,
A0A7W9PPV9,
A0A7Y6EY28,
