query_id,accession_id
A0A2I7SWT3,PF00403.29
A0A2I7SQQ0,PF00210.27
A0A2I7SXA8,PF03741.19
A0A2I7SX24,PF06983.16
A0A2T6BSN5,PF01934.20
A0A2T6BSY1,PF00583.28;PF13673.10;PF13508.10;PF13420.10;PF13302.10
A0A2T6BVZ1,PF00210.27
A0A2T6BQ24,PF00573.25
A0A2I7SQU3,PF07729.15;PF00392.24
A0A2I7SQZ6,PF08359.14;PF00440.26;PF17932.4
A0A2I7SVZ4,PF00085.23
A0A2I7SRP7,PF01475.22
A0A2I7SPQ1,PF04140.17
A0A2I7SQD9,PF00486.31;PF00072.27
A0A2I7ST51,PF13561.9;PF00106.28;PF08659.13
A0A2I7SX20,PF00072.27;PF00486.31
A0A2T6BCV0,PF00106.28;PF13561.9;PF08659.13
A0A2I7SRE7,PF02699.18
A0A2T6BGQ0,PF06257.14
A0A2I7SSA9,PF01206.20;PF00581.23
A0A2T6C2G9,PF14681.9;PF00156.30
A0A2T6BQW6,PF00528.25
A0A2I7SSX3,PF00072.27;PF00196.22
A0A2I7SVY7,PF00475.21
A0A2I7STW0,PF03315.18;PF01842.28
A0A2I7SQR0,PF00072.27;PF00486.31
A0A2I7SNK7,PF00313.25
A0A2I7SUU0,PF00163.22;PF01479.28
A0A2I7SWG3,PF00072.27
A0A2T6C9V1,PF11117.11
A0A2I7SNM4,PF00072.27;PF00486.31
A0A2I7SRF5,PF01613.21
A0A2I7SRG6,PF00005.30;PF13304.9
A0A2I7ST75,PF13302.10
A0A2I7SQB3,PF00072.27;PF00486.31
A0A2I7SU03,PF04608.16
A0A2I7SQ64,PF01022.23;PF12840.10
A0A2T6C8N9,PF02417.18
A0A2I7SS38,PF00697.25
A0A2I7SNC8,PF01174.22
A0A4Q7PEV9,PF02357.22
A0A2I7SPV2,PF01521.23
A0A2I7SNR2,PF14693.9;PF01386.22
A0A2T6C4L5,PF00072.27;PF00486.31
A0A2T6B3J4,PF00005.30
A0A2I7SWY1,PF07187.14
D1A5K3,PF11774.11
D1AC74,PF06778.15
D1ACC0,PF00440.26;PF17925.4
D1ABP1,PF16859.8;PF00440.26
D1AED3,PF03358.18
D1A8Y6,PF01521.23
D1AE76,PF13483.9;PF12706.10
D1ADH7,PF01126.23
D1A1X5,PF00571.31
D1A365,PF00253.24
D1AAF0,PF00312.25
A0A150LSZ3,PF00416.25
A0A150KWM9,PF09335.14
D1A3F7,PF04149.15
D1ABG0,PF00005.30
D1ACC3,PF05685.15
D1ACE2,PF03259.20
D1A6T2,PF00908.20
A0A150LJF7,PF02777.21;PF00081.25
D1AD11,PF00571.31
D1A5M9,PF04542.17;PF08281.15
D1A7X7,PF00072.27;PF00196.22
D1AF72,PF04149.15
D1A229,PF01022.23;PF12840.10
D1A3E2,PF01613.21
D1ABF4,PF00578.24;PF08534.13
A0A150KVG4,PF00011.24;PF17886.4
A0A150LJ62,PF10750.12
A0A150LWK8,PF01967.24
D1A315,PF00166.24
D1A4T1,PF04149.15
D1AAG4,PF05331.14
D1A320,PF00814.28
D1A3W3,PF00753.30
D1A638,PF13561.9;PF00106.28;PF08659.13
D1A8H8,PF02609.19
A0A150M0P0,PF01638.20
D1A9R0,PF01730.19
D1A7W8,PF00440.26
D1AEJ5,PF01638.20
D1A2Y3,PF17754.4;PF00440.26
A0A150LSZ8,PF00828.22
D1A2Z8,PF01810.21
A0A150LX48,PF07702.16;PF00392.24
D1A632,PF04149.15
A0A150LD55,PF09581.13
A0A150LN23,PF00005.30;PF13304.9
D1A795,PF04149.15
D1AAF5,PF04456.15
A0A2I7SVE8,
A0A2I7SQG8,
A0A2I7SS08,
A0A4Q7PFU6,
D1A880,
