query_id,accession_id
A0A840U9Z1,PF00313.25
A0A840UHY9,PF00072.27;PF00196.22
A0A840UGS5,PF01250.20
A0A840U9F9,PF01810.21
A0A546Y4R5,PF13561.9;PF00106.28;PF08659.13
A0A546ZHH7,PF00072.27;PF00196.22
A0A2S6IK88,PF11290.11
A0A546Z9X5,PF00528.25
A0A0F3KHX1,PF03061.25;PF13279.9
A0A8I1SI25,PF12802.10;PF13463.9
A0A917SAG9,PF01327.24
A0A917SE71,PF01047.25;PF12802.10
A0A917SRS2,PF00072.27;PF00486.31
A0A0F3L1P6,PF00072.27;PF00486.31
A0A930V7Z4,PF00106.28;PF13561.9;PF08659.13;PF13460.9
A0A2M9BVN7,PF00072.27;PF00486.31
A0A917WNV3,PF01042.24
A0A930VD50,PF00196.22;PF00072.27
A0A930VL18,PF00196.22
A0A4R7FW18,PF00072.27
A0A917T7J0,PF03259.20
A0A930VDC8,PF00072.27;PF00196.22
A0A2T0YLH2,PF01192.25
A0A8J3F9N6,PF00253.24
A0A0F3L0F1,PF01288.23
A0A1J4MXL5,PF00072.27;PF00196.22
A0A069P9D5,PF00160.24
A0A1H7EHU2,PF00466.23
A0A1I7JGG1,PF00005.30;PF13304.9
A0A1I7L9J6,PF13417.9;PF02798.23
A0A6F8YS91,PF00486.31;PF00072.27
A0A1X7MRQ6,PF00005.30;PF13304.9
A0A8B4QAM6,PF02589.18
A0A2U3A9S0,PF00005.30;PF13304.9
I3CGS3,PF03061.25;PF13279.9
A0A1V1I3U5,PF05164.16
A0A1X7MRL9,PF00072.27;PF00486.31
A0A1J4MWL9,PF00196.22;PF00072.27
A0A1J4N9F0,PF00072.27;PF00196.22
A0A1X7NQW1,PF01121.23
A0A1X7N6H2,PF00005.30
A0A5M3XKG6,PF02245.19
A0A852ZC55,PF13404.9;PF01037.24;PF13412.9
A0A069P7G3,PF00005.30;PF13304.9
A0A075UIE1,PF03449.18;PF01272.22
A0A640UT54,PF00005.30
A0A1X7MPQ2,PF03960.18
A0A069P7S4,PF00072.27
A0A1H6U2A0,PF00072.27;PF00486.31
A0A1J4N042,PF13561.9;PF00106.28;PF08659.13
A0A5M3XA62,PF00072.27;PF00486.31
A0A069P3J8,PF00106.28;PF13561.9
A0A1X7N3P2,PF00334.22
A0A1X7NBX6,PF00005.30
A0A2Y9A6X4,PF12840.10
I4F1V6,PF00072.27;PF00196.22
A0A069P5S8,PF00137.24
A0A0L0J2H3,PF09928.12
A0A109B8J8,PF00072.27;PF00486.31
A0A6F8YAZ3,PF00196.22;PF00072.27
A0A852ZMK2,PF04264.16
I4EXI5,PF00376.26
A0A8B4QAX1,PF00677.20
A0A1G9BJV9,PF00005.30;PF13304.9
A0A640UZT8,PF13412.9;PF13404.9;PF01037.24
A0A2Z4PWN2,PF14803.9
A0A6F8YLA5,PF00005.30;PF13304.9
A0A6F8YPN3,PF04542.17
A0A8B4QDC0,PF05573.15
I4EUC6,PF01152.24
A0A1J4MXM3,PF00196.22;PF00072.27
A0A1J4MXC7,PF00072.27;PF00196.22
A0A1X7MVK1,PF00072.27;PF00486.31
A0A852ZRZ2,PF13649.9;PF08241.15
A0A852Z9N1,PF00440.26
A0A852ZHB1,PF00072.27;PF00486.31
A0A1X7N8H6,PF01467.29
A0A1X7N3L1,PF00005.30;PF13304.9
A0A2Z4PY00,PF00005.30
A0A846XVQ6,PF08327.14
A0A1I7K0E6,PF01037.24;PF13412.9;PF13404.9
A0A1H6Y2H6,PF00034.24;PF13442.9
A0A1X7NHY2,PF13561.9;PF00106.28;PF08659.13
A0A1J4N7F2,PF00378.23;PF16113.8
A0A1J4N5A5,PF01810.21
A0A852ZF47,PF00072.27;PF00196.22
A0A2U3ACM6,PF02597.23
A0A075ULF2,PF11716.11
A0A1X7N8R1,PF00571.31
A0A069NV87,PF00005.30
A0A852ZGU9,PF00072.27;PF00196.22
A0A1J4N8F1,PF00072.27;PF00196.22
A0A1X7NEX2,PF00216.24
A0A0U3E7M3,
A0A1I7M250,
A0A8T8HXU8,
A0A840UCL9,
I4F340,
A0A8B4QE48,
A0A8T8HYU2,
