query_id,accession_id
A0A4Y3PGG0,PF00510.21
A0A1H8AR20,PF04542.17;PF08281.15
A0A5S4GQS8,PF00072.27;PF00196.22
A0A1H7X7K1,PF00383.26;PF08211.15
A0A7W8CQF4,PF09844.12
A0A640SM14,PF02525.20
A0A7W8CSQ6,PF00106.28;PF13561.9;PF08659.13
B8FBL0,PF00005.30
W4VLR0,PF04854.17
W4VDF5,PF03780.16
A0A640S297,PF00072.27;PF00486.31
W4VG66,PF13456.9
A0A4Y3PUE6,PF03551.17
A0A5S4H5G9,PF00177.24
A0A1H7XR86,PF00085.23;PF13905.9;PF13098.9
A0A918M9T7,PF00072.27;PF00196.22
A0A7W7HWI9,PF03259.20
C5T114,PF00005.30
A0A1H8JRF3,PF01042.24
A0A1H8GGY5,PF00072.27;PF00486.31
A0A0M2H6D9,PF00156.30
A0A0L8MR59,PF01810.21
A0A4Y3PH39,PF08741.13
A0A7W8CRU0,PF12146.11;PF00561.23;PF12697.10
A0A4Y3PN53,PF00072.27;PF00486.31
A0A7W8FRQ7,PF01467.29
A0A7W8FUF4,PF00132.27
A0A5S4G3T7,PF07729.15;PF00392.24
A0A640SBX3,PF07729.15;PF00392.24
A0A543IGF1,PF17932.4;PF00440.26
A0A366JVY6,PF00578.24;PF08534.13
A0A543IMI3,PF01638.20
A0A366K1J5,PF13561.9;PF00106.28;PF08659.13
A0A366JS87,PF00005.30
A0A366K006,PF00072.27;PF00486.31
A0A7D7SHD7,PF00005.30
A0A366JHU6,PF00072.27;PF00486.31
A0A366K3T9,PF10752.12
A0A543IAP0,PF01478.21
A0A366K2V7,PF01022.23
A0A7D7QVP6,PF03061.25
A0A015NPU7,PF04341.15
A0A4V3DQJ8,PF00005.30
A0A127KB50,PF00005.30;PF13304.9
A0A7V8LN44,PF03473.20
A0A7D7M9V9,PF00072.27;PF00486.31
A0A127KBI4,PF12804.10
A0A366JRC0,PF00072.27;PF00486.31
D3FVS5,PF00005.30;PF13304.9
A0A7W7G9G7,PF08281.15;PF04542.17;PF04545.19
A0A1C3NMF6,PF13419.9;PF00702.29;PF12710.10;PF13242.9
A0A0E2BM56,PF02302.20
A0A853BHZ2,PF00072.27;PF00196.22
A0A853BHA5,PF00072.27;PF00196.22
D3G0W9,PF00210.27
A0A918PIV1,PF13412.9;PF13404.9;PF01037.24
A0A7W7G6Z0,PF00072.27;PF00196.22
A0A0E2BUG4,PF13419.9;PF00702.29
D3G172,PF00005.30;PF13304.9
A0A0U4X082,PF02223.20
D3FVF9,PF01047.25;PF12802.10
A0A1H0KG34,PF02632.17
A0A1C3NL42,PF09685.13
A0A1H0AP83,PF00543.25
D3FT81,PF03780.16
A0A511PZP4,PF00977.24
A0A0E2BU98,PF00528.25
A0A4Q8AAE5,PF18367.4
A0A1G4QAS5,PF00717.26;PF01726.19
A0A848DMN9,PF00072.27;PF00196.22
D3FST2,PF00857.23
A0A2R8AAG5,PF00462.27
A0A2R8ADU2,PF13302.10
F9W1C9,PF00196.22;PF00072.27
A0A853BFW1,PF00072.27;PF00196.22
D3G0S2,PF00313.25
A0A918Q0L3,PF00072.27;PF00196.22
A0A0E2BTV2,PF00072.27;PF00486.31
D3FRU4,PF00005.30;PF13304.9
A0A5C8HTY5,PF00072.27;PF00486.31
F9VTB2,PF01037.24;PF13404.9
A0A147GVA1,PF00300.25
A0A7V8K825,PF03795.17
A0A147H9W2,PF04430.17
A0A921MDP9,PF00072.27;PF00196.22
A0A1G9AKP9,PF02632.17
A0A1G8YY96,PF13773.9
A0A1G9EKS7,PF07729.15;PF00392.24
A0A1G9EC66,PF00825.21
A0A1G8YRZ2,PF02694.18
A0A1G9DVR7,PF13532.9
A0A1G9E3D9,PF07729.15;PF00392.24
A0A1G9CNW7,PF04442.17
A0A1I3S8V7,PF00005.30;PF12399.11
A0A1G9AN64,PF00885.22
A0A1G8YDJ8,PF03205.17
A0A366K1M5,
A0A366K3B5,
A0A7W8CRG6,
W4VJJ3,
